sample,assembly,genome,NGA50,LGA50
SAMEA3136741,Hybrid (hybridspades),MGYG000001374,284478.0,5.0
SAMEA3136741,Hybrid (hybridspades),MGYG000001378,3207.0,370.0
SAMEA3136741,Hybrid (hybridspades),MGYG000001380,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001396,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001400,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001410,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001415,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001420,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001429,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001440,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001454,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001456.1,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001464,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001493,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001500,40142.0,28.0
SAMEA3136741,Hybrid (hybridspades),MGYG000001529,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001560,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001561,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001576,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001577,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001606,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001627,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001809,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001952,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001953,,
SAMEA3136741,Hybrid (hybridspades),MGYG000001961,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002021,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002135,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002151,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002155,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002193,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002202,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002205,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002233,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002272,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002274,19911.0,39.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002276,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002279,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002290,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002293,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002298,6405.0,146.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002324,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002327,24368.0,47.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002328,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002330,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002352,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002393,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002395,469145.0,2.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002396,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002410,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002416,4469.0,111.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002424,102527.0,9.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002438,31427.0,49.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002441,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002444,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002445,44537.0,22.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002448,52837.0,11.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002454,2752827.0,1.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002455,22532.0,102.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002480,75477.0,11.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002483,1202.0,455.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002485,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002492,651759.0,3.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002506,13665.0,93.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002517,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002528,404964.0,3.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002530,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002544,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002545,6758.0,124.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002547,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002549,1057.0,947.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002588,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002602,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002625,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002633,4640.0,117.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002673,25826.0,32.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002680,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002681,7638.0,68.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002689,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002691,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002694,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002697,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002708,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002726,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002756,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002838,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002845,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002876,156691.0,6.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002926,76067.0,9.0
SAMEA3136741,Hybrid (hybridspades),MGYG000002954,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002955,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002964,,
SAMEA3136741,Hybrid (hybridspades),MGYG000002969,21013.0,23.0
SAMEA3136741,Hybrid (hybridspades),MGYG000003063,,
SAMEA3136741,Hybrid (hybridspades),MGYG000003077,12314.0,41.0
SAMEA3136741,Hybrid (hybridspades),MGYG000003210,,
SAMEA3136741,Hybrid (hybridspades),MGYG000003324,,
SAMEA3136741,Hybrid (hybridspades),MGYG000003656,169649.0,6.0
SAMEA3136741,Hybrid (hybridspades),MGYG000003681,118370.0,9.0
SAMEA3136741,Hybrid (hybridspades),MGYG000003682,9398.0,108.0
SAMEA3136741,Hybrid (hybridspades),MGYG000003683,222289.0,4.0
SAMEA3136741,Hybrid (hybridspades),MGYG000003694,89468.0,10.0
SAMEA3136741,Hybrid (hybridspades),MGYG000003702,,
SAMEA3136741,Hybrid (hybridspades),MGYG000003729,,
SAMEA3136741,Hybrid (hybridspades),MGYG000003768,,
SAMEA3136741,Hybrid (hybridspades),MGYG000003783,,
SAMEA3136741,Hybrid (hybridspades),MGYG000003863,,
SAMEA3136741,Hybrid (hybridspades),MGYG000003899,,
SAMEA3136741,Hybrid (hybridspades),MGYG000003911,,
SAMEA3136741,Hybrid (hybridspades),MGYG000003937,11951.0,57.0
SAMEA3136741,Hybrid (hybridspades),MGYG000004016,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004082,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004122,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004129,9873.0,68.0
SAMEA3136741,Hybrid (hybridspades),MGYG000004136,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004138,10036.0,35.0
SAMEA3136741,Hybrid (hybridspades),MGYG000004143,105866.0,10.0
SAMEA3136741,Hybrid (hybridspades),MGYG000004153,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004158,138539.0,4.0
SAMEA3136741,Hybrid (hybridspades),MGYG000004163,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004236,8056.0,60.0
SAMEA3136741,Hybrid (hybridspades),MGYG000004288,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004323,46949.0,17.0
SAMEA3136741,Hybrid (hybridspades),MGYG000004526,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004558,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004562,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004644,11916.0,61.0
SAMEA3136741,Hybrid (hybridspades),MGYG000004723,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004726,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004867,,
SAMEA3136741,Hybrid (hybridspades),MGYG000004873,,
SAMEA3136741,Hybrid (hybridspades),MGYG000006745,11792.0,47.0
SAMEA3136741,Hybrid (hybridspades),MGYG000055572,,
SAMEA3136741,Hybrid (hybridspades),MGYG000066600,15353.0,37.0
SAMEA3136741,Hybrid (hybridspades),MGYG000074969,12142.0,47.0
SAMEA3136741,Hybrid (hybridspades),MGYG000145940,13310.0,85.0
SAMEA3136741,Hybrid (hybridspades),MGYG000147988,23278.0,26.0
SAMEA3136741,Hybrid (hybridspades),MGYG000177238,,
SAMEA3136741,Hybrid (hybridspades),MGYG000262994,,
SAMEA3136741,SR (megahit),MGYG000000002,44259.0,28.0
SAMEA3136741,SR (megahit),MGYG000000003,114581.0,9.0
SAMEA3136741,SR (megahit),MGYG000000016,18640.0,47.0
SAMEA3136741,SR (megahit),MGYG000000022,7263.0,113.0
SAMEA3136741,SR (megahit),MGYG000000028,,
SAMEA3136741,SR (megahit),MGYG000000031,,
SAMEA3136741,SR (megahit),MGYG000000033,75090.0,12.0
SAMEA3136741,SR (megahit),MGYG000000034,,
SAMEA3136741,SR (megahit),MGYG000000035,80597.0,14.0
SAMEA3136741,SR (megahit),MGYG000000038,57324.0,17.0
SAMEA3136741,SR (megahit),MGYG000000040,,
SAMEA3136741,SR (megahit),MGYG000000044,,
SAMEA3136741,SR (megahit),MGYG000000045,73440.0,10.0
SAMEA3136741,SR (megahit),MGYG000000059,,
SAMEA3136741,SR (megahit),MGYG000000060,139289.0,6.0
SAMEA3136741,SR (megahit),MGYG000000062,,
SAMEA3136741,SR (megahit),MGYG000000066,,
SAMEA3136741,SR (megahit),MGYG000000068,,
SAMEA3136741,SR (megahit),MGYG000000069,,
SAMEA3136741,SR (megahit),MGYG000000070,,
SAMEA3136741,SR (megahit),MGYG000000074,144244.0,8.0
SAMEA3136741,SR (megahit),MGYG000000076,,
SAMEA3136741,SR (megahit),MGYG000000077,,
SAMEA3136741,SR (megahit),MGYG000000084,31561.0,25.0
SAMEA3136741,SR (megahit),MGYG000000086,50299.0,21.0
SAMEA3136741,SR (megahit),MGYG000000099,2485.0,494.0
SAMEA3136741,SR (megahit),MGYG000000105,,
SAMEA3136741,SR (megahit),MGYG000000123,,
SAMEA3136741,SR (megahit),MGYG000000129,,
SAMEA3136741,SR (megahit),MGYG000000137,5120.0,238.0
SAMEA3136741,SR (megahit),MGYG000000138,2107.0,705.0
SAMEA3136741,SR (megahit),MGYG000000141,,
SAMEA3136741,SR (megahit),MGYG000000142,14527.0,60.0
SAMEA3136741,SR (megahit),MGYG000000144,313480.0,5.0
SAMEA3136741,SR (megahit),MGYG000000146,51116.0,19.0
SAMEA3136741,SR (megahit),MGYG000000154,,
SAMEA3136741,SR (megahit),MGYG000000159,1411.0,664.0
SAMEA3136741,SR (megahit),MGYG000000164,,
SAMEA3136741,SR (megahit),MGYG000000170,1070.0,845.0
SAMEA3136741,SR (megahit),MGYG000000171,4655.0,197.0
SAMEA3136741,SR (megahit),MGYG000000175,,
SAMEA3136741,SR (megahit),MGYG000000185,44023.0,23.0
SAMEA3136741,SR (megahit),MGYG000000192,,
SAMEA3136741,SR (megahit),MGYG000000193,3183.0,379.0
SAMEA3136741,SR (megahit),MGYG000000194,,
SAMEA3136741,SR (megahit),MGYG000000196,2081.0,906.0
SAMEA3136741,SR (megahit),MGYG000000198,,
SAMEA3136741,SR (megahit),MGYG000000201,,
SAMEA3136741,SR (megahit),MGYG000000203,,
SAMEA3136741,SR (megahit),MGYG000000204,48720.0,17.0
SAMEA3136741,SR (megahit),MGYG000000208,,
SAMEA3136741,SR (megahit),MGYG000000212,48135.0,23.0
SAMEA3136741,SR (megahit),MGYG000000226,,
SAMEA3136741,SR (megahit),MGYG000000229,,
SAMEA3136741,SR (megahit),MGYG000000230,,
SAMEA3136741,SR (megahit),MGYG000000242,47704.0,26.0
SAMEA3136741,SR (megahit),MGYG000000243,86690.0,17.0
SAMEA3136741,SR (megahit),MGYG000000249,25850.0,40.0
SAMEA3136741,SR (megahit),MGYG000000250,69799.0,14.0
SAMEA3136741,SR (megahit),MGYG000000251,76189.0,14.0
SAMEA3136741,SR (megahit),MGYG000000252,2783.0,315.0
SAMEA3136741,SR (megahit),MGYG000000254,,
SAMEA3136741,SR (megahit),MGYG000000258,308219.0,3.0
SAMEA3136741,SR (megahit),MGYG000000262,74487.0,17.0
SAMEA3136741,SR (megahit),MGYG000000263,17942.0,56.0
SAMEA3136741,SR (megahit),MGYG000000271,,
SAMEA3136741,SR (megahit),MGYG000000273,,
SAMEA3136741,SR (megahit),MGYG000000278,,
SAMEA3136741,SR (megahit),MGYG000000380,,
SAMEA3136741,SR (megahit),MGYG000000404,,
SAMEA3136741,SR (megahit),MGYG000000561,22174.0,40.0
SAMEA3136741,SR (megahit),MGYG000000562,,
SAMEA3136741,SR (megahit),MGYG000000580,,
SAMEA3136741,SR (megahit),MGYG000000808,6176.0,89.0
SAMEA3136741,SR (megahit),MGYG000000922,,
SAMEA3136741,SR (megahit),MGYG000001006,,
SAMEA3136741,SR (megahit),MGYG000001021,103205.0,7.0
SAMEA3136741,SR (megahit),MGYG000001029,126049.0,6.0
SAMEA3136741,SR (megahit),MGYG000001033,,
SAMEA3136741,SR (megahit),MGYG000001059,,
SAMEA3136741,SR (megahit),MGYG000001068,,
SAMEA3136741,SR (megahit),MGYG000001157,24958.0,35.0
SAMEA3136741,SR (megahit),MGYG000001168,136938.0,6.0
SAMEA3136741,SR (megahit),MGYG000001174,32840.0,28.0
SAMEA3136741,SR (megahit),MGYG000001177,,
SAMEA3136741,SR (megahit),MGYG000001209,,
SAMEA3136741,SR (megahit),MGYG000001211,,
SAMEA3136741,SR (megahit),MGYG000001246,,
SAMEA3136741,SR (megahit),MGYG000001257,,
SAMEA3136741,SR (megahit),MGYG000001292,,
SAMEA3136741,SR (megahit),MGYG000001301,,
SAMEA3136741,SR (megahit),MGYG000001302.1,137758.0,6.0
SAMEA3136741,SR (megahit),MGYG000001304,,
SAMEA3136741,SR (megahit),MGYG000001310,,
SAMEA3136741,SR (megahit),MGYG000001313,5473.0,228.0
SAMEA3136741,SR (megahit),MGYG000001315,,
SAMEA3136741,SR (megahit),MGYG000001326,,
SAMEA3136741,SR (megahit),MGYG000001337,1750.0,881.0
SAMEA3136741,SR (megahit),MGYG000001338,37335.0,32.0
SAMEA3136741,SR (megahit),MGYG000001345,17454.0,94.0
SAMEA3136741,SR (megahit),MGYG000001346,264129.0,7.0
SAMEA3136741,SR (megahit),MGYG000001356,,
SAMEA3136741,SR (megahit),MGYG000001359,41183.0,26.0
SAMEA3136741,SR (megahit),MGYG000001361,,
SAMEA3136741,SR (megahit),MGYG000001367,,
SAMEA3136741,SR (megahit),MGYG000001374,66180.0,15.0
SAMEA3136741,SR (megahit),MGYG000001378,6670.0,239.0
SAMEA3136741,SR (megahit),MGYG000001380,,
SAMEA3136741,SR (megahit),MGYG000001396,,
SAMEA3136741,SR (megahit),MGYG000001400,,
SAMEA3136741,SR (megahit),MGYG000001410,,
SAMEA3136741,SR (megahit),MGYG000001415,,
SAMEA3136741,SR (megahit),MGYG000001420,,
SAMEA3136741,SR (megahit),MGYG000001429,,
SAMEA3136741,SR (megahit),MGYG000001440,,
SAMEA3136741,SR (megahit),MGYG000001454,,
SAMEA3136741,SR (megahit),MGYG000001456.1,,
SAMEA3136741,SR (megahit),MGYG000001464,,
SAMEA3136741,SR (megahit),MGYG000001493,,
SAMEA3136741,SR (megahit),MGYG000001500,104932.0,10.0
SAMEA3136741,SR (megahit),MGYG000001529,,
SAMEA3136741,SR (megahit),MGYG000001560,,
SAMEA3136741,SR (megahit),MGYG000001561,,
SAMEA3136741,SR (megahit),MGYG000001576,,
SAMEA3136741,SR (megahit),MGYG000001577,,
SAMEA3136741,SR (megahit),MGYG000001606,,
SAMEA3136741,SR (megahit),MGYG000001627,,
SAMEA3136741,SR (megahit),MGYG000001809,,
SAMEA3136741,SR (megahit),MGYG000001952,,
SAMEA3136741,SR (megahit),MGYG000001953,,
SAMEA3136741,SR (megahit),MGYG000001961,,
SAMEA3136741,SR (megahit),MGYG000002021,,
SAMEA3136741,SR (megahit),MGYG000002135,,
SAMEA3136741,SR (megahit),MGYG000002151,,
SAMEA3136741,SR (megahit),MGYG000002155,,
SAMEA3136741,SR (megahit),MGYG000002193,1168.0,388.0
SAMEA3136741,SR (megahit),MGYG000002202,,
SAMEA3136741,SR (megahit),MGYG000002205,,
SAMEA3136741,SR (megahit),MGYG000002233,,
SAMEA3136741,SR (megahit),MGYG000002272,1589.0,516.0
SAMEA3136741,SR (megahit),MGYG000002274,28527.0,28.0
SAMEA3136741,SR (megahit),MGYG000002276,,
SAMEA3136741,SR (megahit),MGYG000002279,1312.0,567.0
SAMEA3136741,SR (megahit),MGYG000002290,,
SAMEA3136741,SR (megahit),MGYG000002293,,
SAMEA3136741,SR (megahit),MGYG000002298,18978.0,57.0
SAMEA3136741,SR (megahit),MGYG000002324,,
SAMEA3136741,SR (megahit),MGYG000002327,20732.0,53.0
SAMEA3136741,SR (megahit),MGYG000002328,,
SAMEA3136741,SR (megahit),MGYG000002330,,
SAMEA3136741,SR (megahit),MGYG000002352,,
SAMEA3136741,SR (megahit),MGYG000002393,,
SAMEA3136741,SR (megahit),MGYG000002395,54745.0,13.0
SAMEA3136741,SR (megahit),MGYG000002396,,
SAMEA3136741,SR (megahit),MGYG000002410,,
SAMEA3136741,SR (megahit),MGYG000002416,5493.0,167.0
SAMEA3136741,SR (megahit),MGYG000002424,128643.0,9.0
SAMEA3136741,SR (megahit),MGYG000002438,76176.0,22.0
SAMEA3136741,SR (megahit),MGYG000002441,,
SAMEA3136741,SR (megahit),MGYG000002444,,
SAMEA3136741,SR (megahit),MGYG000002445,77995.0,13.0
SAMEA3136741,SR (megahit),MGYG000002448,52220.0,10.0
SAMEA3136741,SR (megahit),MGYG000002454,365791.0,3.0
SAMEA3136741,SR (megahit),MGYG000002455,91332.0,25.0
SAMEA3136741,SR (megahit),MGYG000002480,72497.0,14.0
SAMEA3136741,SR (megahit),MGYG000002483,2047.0,524.0
SAMEA3136741,SR (megahit),MGYG000002485,,
SAMEA3136741,SR (megahit),MGYG000002492,64617.0,15.0
SAMEA3136741,SR (megahit),MGYG000002506,4481.0,304.0
SAMEA3136741,SR (megahit),MGYG000002517,,
SAMEA3136741,SR (megahit),MGYG000002528,62718.0,18.0
SAMEA3136741,SR (megahit),MGYG000002530,,
SAMEA3136741,SR (megahit),MGYG000002544,,
SAMEA3136741,SR (megahit),MGYG000002545,18558.0,43.0
SAMEA3136741,SR (megahit),MGYG000002547,,
SAMEA3136741,SR (megahit),MGYG000002549,2834.0,553.0
SAMEA3136741,SR (megahit),MGYG000002588,,
SAMEA3136741,SR (megahit),MGYG000002602,,
SAMEA3136741,SR (megahit),MGYG000002625,,
SAMEA3136741,SR (megahit),MGYG000002633,3153.0,274.0
SAMEA3136741,SR (megahit),MGYG000002673,45268.0,19.0
SAMEA3136741,SR (megahit),MGYG000002680,,
SAMEA3136741,SR (megahit),MGYG000002681,1029.0,531.0
SAMEA3136741,SR (megahit),MGYG000002689,,
SAMEA3136741,SR (megahit),MGYG000002691,,
SAMEA3136741,SR (megahit),MGYG000002694,,
SAMEA3136741,SR (megahit),MGYG000002697,,
SAMEA3136741,SR (megahit),MGYG000002708,,
SAMEA3136741,SR (megahit),MGYG000002726,,
SAMEA3136741,SR (megahit),MGYG000002756,,
SAMEA3136741,SR (megahit),MGYG000002838,,
SAMEA3136741,SR (megahit),MGYG000002845,,
SAMEA3136741,SR (megahit),MGYG000002876,160299.0,4.0
SAMEA3136741,SR (megahit),MGYG000002926,74778.0,10.0
SAMEA3136741,SR (megahit),MGYG000002954,,
SAMEA3136741,SR (megahit),MGYG000002955,,
SAMEA3136741,SR (megahit),MGYG000002964,,
SAMEA3136741,SR (megahit),MGYG000002969,10937.0,55.0
SAMEA3136741,SR (megahit),MGYG000003063,,
SAMEA3136741,SR (megahit),MGYG000003077,16191.0,45.0
SAMEA3136741,SR (megahit),MGYG000003210,,
SAMEA3136741,SR (megahit),MGYG000003324,,
SAMEA3136741,SR (megahit),MGYG000003656,213229.0,5.0
SAMEA3136741,SR (megahit),MGYG000003681,65955.0,17.0
SAMEA3136741,SR (megahit),MGYG000003682,19817.0,56.0
SAMEA3136741,SR (megahit),MGYG000003683,68807.0,11.0
SAMEA3136741,SR (megahit),MGYG000003694,58726.0,14.0
SAMEA3136741,SR (megahit),MGYG000003702,,
SAMEA3136741,SR (megahit),MGYG000003729,,
SAMEA3136741,SR (megahit),MGYG000003768,,
SAMEA3136741,SR (megahit),MGYG000003783,,
SAMEA3136741,SR (megahit),MGYG000003863,,
SAMEA3136741,SR (megahit),MGYG000003899,,
SAMEA3136741,SR (megahit),MGYG000003911,,
SAMEA3136741,SR (megahit),MGYG000003937,11367.0,64.0
SAMEA3136741,SR (megahit),MGYG000004016,,
SAMEA3136741,SR (megahit),MGYG000004082,,
SAMEA3136741,SR (megahit),MGYG000004122,,
SAMEA3136741,SR (megahit),MGYG000004129,6703.0,110.0
SAMEA3136741,SR (megahit),MGYG000004136,,
SAMEA3136741,SR (megahit),MGYG000004138,5996.0,104.0
SAMEA3136741,SR (megahit),MGYG000004143,85734.0,11.0
SAMEA3136741,SR (megahit),MGYG000004153,,
SAMEA3136741,SR (megahit),MGYG000004158,112911.0,5.0
SAMEA3136741,SR (megahit),MGYG000004163,,
SAMEA3136741,SR (megahit),MGYG000004236,3781.0,175.0
SAMEA3136741,SR (megahit),MGYG000004288,,
SAMEA3136741,SR (megahit),MGYG000004323,25098.0,28.0
SAMEA3136741,SR (megahit),MGYG000004526,,
SAMEA3136741,SR (megahit),MGYG000004558,,
SAMEA3136741,SR (megahit),MGYG000004562,,
SAMEA3136741,SR (megahit),MGYG000004644,10027.0,70.0
SAMEA3136741,SR (megahit),MGYG000004723,,
SAMEA3136741,SR (megahit),MGYG000004726,,
SAMEA3136741,SR (megahit),MGYG000004867,,
SAMEA3136741,SR (megahit),MGYG000004873,,
SAMEA3136741,SR (megahit),MGYG000006745,3942.0,143.0
SAMEA3136741,SR (megahit),MGYG000055572,,
SAMEA3136741,SR (megahit),MGYG000066600,2688.0,188.0
SAMEA3136741,SR (megahit),MGYG000074969,3057.0,197.0
SAMEA3136741,SR (megahit),MGYG000145940,4443.0,303.0
SAMEA3136741,SR (megahit),MGYG000147988,4572.0,132.0
SAMEA3136741,SR (megahit),MGYG000177238,,
SAMEA3136741,SR (megahit),MGYG000262994,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000002,52128.0,23.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000004,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000020,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000032,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000033,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000038,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000044,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000059,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000062,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000066,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000067,1340.0,410.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000068,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000069,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000078,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000084,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000086,26035.0,42.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000087,66368.0,14.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000099,179874.0,7.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000123,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000133,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000139,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000140,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000142,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000146,20249.0,47.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000164,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000172,2885.0,474.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000177,46682.0,18.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000179,4428.0,303.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000181,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000185,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000193,2403.0,272.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000196,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000198,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000206,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000212,214481.0,5.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000217,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000251,74351.0,16.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000254,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000258,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000262,131976.0,9.0
SAMEA3136744,Hybrid (hybridspades),MGYG000000263,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000271,,
SAMEA3136744,Hybrid (hybridspades),MGYG000000723,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001006,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001045,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001057,83107.0,10.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001106,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001246,98410.0,12.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001292,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001302.1,19264.0,44.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001303,77203.0,18.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001304,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001310,38480.0,22.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001313,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001338,277416.0,5.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001346,23014.0,54.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001359,106811.0,12.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001367,22174.0,67.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001374,52161.0,18.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001378,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001379,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001380,41626.0,24.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001386,83841.0,15.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001396,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001398,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001400,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001411,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001430,,
